STATUS | wrapper  | 2014/06/09 09:54:15 | --> Wrapper Started as Console
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 12:06:33 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [match] query parsed in simplified form, with direct field name, but included more options than just the field name, possibly use its 'options' form, with 'query' element?
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.MatchQueryParser.parse(MatchQueryParser.java:157)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerQuery(QueryParseContext.java:223)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:321)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:260)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.query.QueryParseElement.parse(QueryParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 12:06:33 | [2014-06-10 12:06:33,537][DEBUG][action.search.type       ] [Cerberus] [posts][2], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@634267de]
INFO   | jvm 1    | 2014/06/10 12:06:33 | org.elasticsearch.search.SearchParseException: [posts][2]: from[-1],size[-1]: Parse Failure [Failed to parse source [{"query":{"match":{"title":"s","content":"s"}},"highlight":{"fields":{"title":{}}}}]]
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 12:06:33 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [match] query parsed in simplified form, with direct field name, but included more options than just the field name, possibly use its 'options' form, with 'query' element?
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.MatchQueryParser.parse(MatchQueryParser.java:157)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerQuery(QueryParseContext.java:223)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:321)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:260)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.query.QueryParseElement.parse(QueryParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 12:06:33 | [2014-06-10 12:06:33,537][DEBUG][action.search.type       ] [Cerberus] [posts][3], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@634267de] lastShard [true]
INFO   | jvm 1    | 2014/06/10 12:06:33 | org.elasticsearch.search.SearchParseException: [posts][3]: from[-1],size[-1]: Parse Failure [Failed to parse source [{"query":{"match":{"title":"s","content":"s"}},"highlight":{"fields":{"title":{}}}}]]
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 12:06:33 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [match] query parsed in simplified form, with direct field name, but included more options than just the field name, possibly use its 'options' form, with 'query' element?
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.MatchQueryParser.parse(MatchQueryParser.java:157)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerQuery(QueryParseContext.java:223)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:321)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:260)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.query.QueryParseElement.parse(QueryParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 12:06:33 | [2014-06-10 12:06:33,536][DEBUG][action.search.type       ] [Cerberus] [posts][0], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@634267de] lastShard [true]
INFO   | jvm 1    | 2014/06/10 12:06:33 | org.elasticsearch.search.SearchParseException: [posts][0]: from[-1],size[-1]: Parse Failure [Failed to parse source [{"query":{"match":{"title":"s","content":"s"}},"highlight":{"fields":{"title":{}}}}]]
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 12:06:33 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [match] query parsed in simplified form, with direct field name, but included more options than just the field name, possibly use its 'options' form, with 'query' element?
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.MatchQueryParser.parse(MatchQueryParser.java:157)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerQuery(QueryParseContext.java:223)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:321)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:260)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.query.QueryParseElement.parse(QueryParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 12:06:33 | [2014-06-10 12:06:33,536][DEBUG][action.search.type       ] [Cerberus] [posts][1], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@634267de] lastShard [true]
INFO   | jvm 1    | 2014/06/10 12:06:33 | org.elasticsearch.search.SearchParseException: [posts][1]: from[-1],size[-1]: Parse Failure [Failed to parse source [{"query":{"match":{"title":"s","content":"s"}},"highlight":{"fields":{"title":{}}}}]]
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at java.lang.Thread.run(Thread.java:695)
INFO   | jvm 1    | 2014/06/10 12:06:33 | Caused by: org.elasticsearch.index.query.QueryParsingException: [posts] [match] query parsed in simplified form, with direct field name, but included more options than just the field name, possibly use its 'options' form, with 'query' element?
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.MatchQueryParser.parse(MatchQueryParser.java:157)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.QueryParseContext.parseInnerQuery(QueryParseContext.java:223)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:321)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.index.query.IndexQueryParserService.parse(IndexQueryParserService.java:260)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.query.QueryParseElement.parse(QueryParseElement.java:33)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:574)
INFO   | jvm 1    | 2014/06/10 12:06:33 | 	... 12 more
INFO   | jvm 1    | 2014/06/10 12:06:33 | [2014-06-10 12:06:33,538][DEBUG][action.search.type       ] [Cerberus] All shards failed for phase: [query]
INFO   | jvm 1    | 2014/06/10 12:10:21 | [2014-06-10 12:10:21,113][DEBUG][action.search.type       ] [Cerberus] [posts][0], node[3TdlzeV2R1WljgccuGyHVQ], [P], s[STARTED]: Failed to execute [org.elasticsearch.action.search.SearchRequest@468aba86] lastShard [true]
INFO   | jvm 1    | 2014/06/10 12:10:21 | org.elasticsearch.search.SearchParseException: [posts][0]: from[-1],size[-1]: Parse Failure [Failed to parse source [{"query":{"match":{"content":"s","operator":"and"}},"highlight":{"fields":{"title":{}}}}]]
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at org.elasticsearch.search.SearchService.parseSource(SearchService.java:586)
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:489)
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at org.elasticsearch.search.SearchService.createContext(SearchService.java:474)
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at org.elasticsearch.search.SearchService.createAndPutContext(SearchService.java:467)
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at org.elasticsearch.search.SearchService.executeQueryPhase(SearchService.java:239)
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at org.elasticsearch.search.action.SearchServiceTransportAction.sendExecuteQuery(SearchServiceTransportAction.java:202)
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction$AsyncAction.sendExecuteFirstPhase(TransportSearchQueryThenFetchAction.java:80)
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:216)
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction.performFirstPhase(TransportSearchTypeAction.java:203)
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at org.elasticsearch.action.search.type.TransportSearchTypeAction$BaseAsyncAction$2.run(TransportSearchTypeAction.java:186)
INFO   | jvm 1    | 2014/06/10 12:10:21 | 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
